job_id,isic_1digit,isic_2digit,isic_3digit,isic_4digit,isic_1digit_confidence,isic_2digit_confidence,isic_3digit_confidence,isic_4digit_confidence,isco_1digit,isco_2digit,isco_3digit,isco_4digit,isco_1digit_confidence,isco_2digit_confidence,isco_3digit_confidence,isco_4digit_confidence,classification_summary
25383,K,64,649,6499,0.95,0.95,0.7,0.6,4,41,411,4110,0.9,0.8,0.7,0.6,"This position is an HR/People & Culture administrative role within a financial services company; at the industry level it maps to Financial and insurance activities (Section K), specifically financial services (Division 64) and most likely 'other financial service activities, except insurance and pension funding' (class 6499). At the occupation level it is best classified as a clerical/administrative HR support role (ISCO major group 4 — clerical support workers), mapped to general office/HR clerical unit group (4110) with modestly lower confidence for the most granular codes."
25360,K,64,641,6419,0.95,0.95,0.9,0.85,2,22,226,2269,0.85,0.75,0.6,0.5,"Industry classification is clear: the employer operates in Banking and Financial Services (ISIC Rev.4 Section K; Division 64; Group 641; Class 6419) and is assigned with high confidence. Occupation classification is less certain: the role functions as an Occupational Health & Safety Officer and is provisionally mapped to ISCO-08 under Health professionals (2269) because it involves professional-level OHS policy, risk assessment and training, but it could alternatively be classified among associate professionals/technicians in some taxonomies depending on qualifications and national practice."
25385,I,55,551,5510,0.98,0.97,0.96,0.95,4,42,422,4221,0.7,0.7,0.65,0.6,"Industry classification is clear: this is an accommodation/hotel role (ISIC Section I, Division 55, Group 551, Class 5510) with high confidence. Occupation is less clear-cut — the role blends guest-facing concierge duties with administrative/project coordination; it is provisionally mapped to ISCO as a customer-service/clerical role (hotel receptionist/customer service clerk, 4221) with moderate confidence due to hybrid responsibilities."
24577,F,41,411,4110,0.8,0.75,0.65,0.6,4,41,411,4110,0.7,0.65,0.6,0.55,"The role is best mapped to the construction/property development sector (ISIC F — Division 41: development/construction of building projects) because the duties focus on planning, permitting and liaison for design and building approvals. The occupation aligns with clerical/administrative office work (ISCO major group 4 — general office clerks) as the job centers on coordination, submission management, reporting and administrative support, though some uncertainty remains because the employer could alternatively be classified under architectural/engineering consultancy or higher-level project management depending on the firm's primary activity."
25367,K,64,,,0.95,0.8,0.2,0.1,1,13,132,1323,0.95,0.6,0.5,0.4,"The employer is identified in the posting as a banking/financial services company, so the appropriate ISIC section is K (Financial and insurance activities) and the division most consistent with banking is 64. The occupation is clearly managerial (project and leasing manager) with strong construction/project-management and facilities responsibilities, so it maps to ISCO major group 1 (Managers) and most closely to construction/project management (ISCO 1323) though leasing/property-management aspects introduce some ambiguity."
25382,L,68,682,6820,0.95,0.95,0.85,0.75,1,13,133,1339,0.9,0.8,0.7,0.55,"The role is best classified in ISIC as Real estate activities (Section L), specifically renting and operating of own or leased real estate (Division/Group/Class 68 / 682 / 6820), because the position manages maintenance of residential estates and tenant-facing property operations. Occupationally, the role functions as a facilities/maintenance supervisor with managerial responsibilities (ISCO mapped to Major Group 1 — Production and specialised services managers, Other services managers, unit group 1339), although the exact unit-group mapping is somewhat uncertain because ISCO does not always provide a single precise unit for first-line facilities/maintenance supervisors."
25379,C,10,106,1061,0.98,0.95,0.9,0.88,3,31,312,3121,0.85,0.75,0.7,0.6,"Industry: The role is clearly within manufacturing of food products (rice milling) and maps well to ISIC Rev.4 Section C, Division 10, Group 106, Class 1061 (Manufacture of grain mill products). Occupation: The advert describes a first-line production (shift) supervisor in a rice mill — best matched to ISCO-08 as a supervisor of manufacturing/production workers (mapped here to 3121), though the exact unit-group mapping is somewhat uncertain because ISCO distinguishes between first-line supervisors and higher-level production managers and national job titles vary."
25395,P,85,853,8530,0.98,0.98,0.95,0.95,1,12,121,1212,0.97,0.95,0.92,0.9,"The vacancy is for a Recruitment Manager within a university; the employer and job duties clearly place the activity in Education (ISIC section P, Division 85) and specifically Higher Education (ISIC 853/8530). The role is best classified as a human resources/administration manager (ISCO-08: Human resource managers) because it manages end-to-end recruitment, workforce planning and HR processes across the institution."
24646,B,07,072,0729,0.99,0.99,0.98,0.95,7,72,723,,0.95,0.9,0.75,0.3,"Industry: This is clearly in Mining and quarrying (ISIC Section B), specifically mining of non‑ferrous metal ores (gold) (Division 07, Group 072, Class 0729). Occupation: the role is a heavy equipment/plant fitter and mechanic in a mining environment and best fits within ISCO major group 7 (craft and related trades workers), sub‑major 72 (metal, machinery and related trades workers) and the machinery mechanics/repairers minor group (723); the exact 4‑digit unit group is uncertain from the posting (hence a lower confidence at the 4th digit)."
24700,F,41,412,4120,0.95,0.95,0.9,0.9,1,13,133,1331,0.6,0.6,0.65,0.65,"The job is clearly in the construction sector (ISIC F → 41 Construction of buildings → 412 → 4120 Construction of buildings) — this is a close fit given the role is focused on scheduling within building projects. Occupationally, the role maps best to construction management (ISCO 1 → 13 → 133 → 1331 Construction managers) but there is moderate uncertainty because the planner/scheduler could alternatively be classified as a civil engineering professional or an engineering/technical associate depending on employer organisation and reporting level."
25355,B,07,072,0729,0.99,0.98,0.95,0.93,2,21,214,2146,0.99,0.97,0.95,0.93,"The role is clearly an on-site mining engineering position at an open-pit gold operation, corresponding to ISIC class 0729 (Mining of other non-ferrous metal ores). The occupation matches ISCO-08 unit group 2146 (Mining engineers) given the required mining engineering degree, mine planning, drill & blast and technical leadership duties."
25319,P,85,853,8530,0.95,0.95,0.9,0.9,1,12,122,1221,0.95,0.9,0.85,0.8,"The employer is clearly a higher education institution (PNG University of Technology), so the economic activity best fits ISIC Rev.4 Section P, Division 85, Group 853 (Higher education) with high confidence. The role 'Business Development Manager' maps well to ISCO-08 Sales, marketing and development managers (122) and most closely to unit group 1221 (Sales and marketing managers), though there is some ambiguity because the post is within a university (non-academic, institutional business development) which could also be described as an administrative/strategic managerial function."
25346,I,55,551,5510,0.95,0.95,0.95,0.9,1,14,141,1411,0.9,0.75,0.6,0.45,"The job clearly belongs to the accommodation sector (hotels), so ISIC I / Division 55 / Group 551 / Class 5510 (short‑term accommodation activities) is a strong fit. The occupational match is less exact: the role is a managerial position within a hotel (fits broadly under ISCO-08 Managers in hospitality, e.g. hotel managers), but it is a specialized maintenance manager rather than the overall hotel manager, so the ISCO 4‑digit assignment (1411) is given with moderate-to-low confidence."
25353,B,07,072,0729,0.99,0.98,0.96,0.95,2,21,214,2143,0.99,0.97,0.95,0.93,"The employer and job description explicitly identify gold mining operations and mine surveying duties, which map closely to ISIC Rev.4 class 0729 (Mining of other non‑ferrous metal ores). The occupational requirements (tertiary surveying qualification, use of total station/GPS/UAV, mine surveying tasks) correspond well to ISCO-08 unit group 2143 (Surveyors/cartographers), so both industry and occupation classifications are assigned with high confidence."
